sales_date,store_nbr,family_name,sales,onpromotion,is_closed_day,is_holiday,is_event,is_work_day,oil_price
2017-07-15,40,MEATS,160.004,0,0,0,0,0,46.53
2017-07-15,40,PERSONAL CARE,363.0,6,0,0,0,0,46.53
2017-07-15,40,PET SUPPLIES,5.0,0,0,0,0,0,46.53
2017-07-15,40,PLAYERS AND ELECTRONICS,9.0,0,0,0,0,0,46.53
2017-07-15,40,POULTRY,225.549,0,0,0,0,0,46.53
2017-07-15,40,PREPARED FOODS,91.0,0,0,0,0,0,46.53
2017-07-15,40,PRODUCE,1221.35,16,0,0,0,0,46.53
2017-07-15,40,SCHOOL AND OFFICE SUPPLIES,0.0,0,0,0,0,0,46.53
2017-07-15,40,SEAFOOD,11.0,2,0,0,0,0,46.53
2017-07-15,41,AUTOMOTIVE,12.0,0,0,0,0,0,46.53
2017-07-15,41,BABY CARE,0.0,0,0,0,0,0,46.53
2017-07-15,41,BEAUTY,7.0,0,0,0,0,0,46.53
2017-07-15,41,BEVERAGES,2867.0,46,0,0,0,0,46.53
2017-07-15,41,BOOKS,0.0,0,0,0,0,0,46.53
2017-07-15,41,BREAD/BAKERY,592.52,0,0,0,0,0,46.53
2017-07-15,41,CELEBRATION,36.0,0,0,0,0,0,46.53
2017-07-15,41,CLEANING,1337.0,23,0,0,0,0,46.53
2017-07-15,41,DAIRY,869.0,26,0,0,0,0,46.53
2017-07-15,41,DELI,334.411,14,0,0,0,0,46.53
2017-07-15,41,EGGS,165.0,0,0,0,0,0,46.53
2017-07-15,41,FROZEN FOODS,341.0,1,0,0,0,0,46.53
2017-07-15,41,GROCERY I,4438.0,65,0,0,0,0,46.53
2017-07-15,41,GROCERY II,103.0,1,0,0,0,0,46.53
2017-07-15,41,HARDWARE,0.0,0,0,0,0,0,46.53
2017-07-15,41,HOME AND KITCHEN I,49.0,8,0,0,0,0,46.53
2017-07-15,41,HOME AND KITCHEN II,37.0,0,0,0,0,0,46.53
2017-07-15,41,HOME APPLIANCES,0.0,0,0,0,0,0,46.53
2017-07-15,41,HOME CARE,328.0,13,0,0,0,0,46.53
2017-07-15,41,LADIESWEAR,28.0,0,0,0,0,0,46.53
2017-07-15,41,LAWN AND GARDEN,21.0,0,0,0,0,0,46.53
2017-07-15,41,LINGERIE,8.0,0,0,0,0,0,46.53
2017-07-15,41,"LIQUOR,WINE,BEER",211.0,7,0,0,0,0,46.53
2017-07-15,41,MAGAZINES,15.0,0,0,0,0,0,46.53
2017-07-15,41,MEATS,255.7,0,0,0,0,0,46.53
2017-07-15,41,PERSONAL CARE,1113.0,6,0,0,0,0,46.53
2017-07-15,41,PET SUPPLIES,16.0,0,0,0,0,0,46.53
2017-07-15,41,PLAYERS AND ELECTRONICS,11.0,0,0,0,0,0,46.53
2017-07-15,41,POULTRY,212.475,0,0,0,0,0,46.53
2017-07-15,41,PREPARED FOODS,60.061,0,0,0,0,0,46.53
2017-07-15,41,PRODUCE,2208.465,5,0,0,0,0,46.53
2017-07-15,41,SCHOOL AND OFFICE SUPPLIES,0.0,0,0,0,0,0,46.53
2017-07-15,41,SEAFOOD,3.0,0,0,0,0,0,46.53
2017-07-15,42,AUTOMOTIVE,8.0,0,0,0,0,0,46.53
2017-07-15,42,BABY CARE,0.0,0,0,0,0,0,46.53
2017-07-15,42,BEAUTY,4.0,1,0,0,0,0,46.53
2017-07-15,42,BEVERAGES,4181.0,49,0,0,0,0,46.53
2017-07-15,42,BOOKS,0.0,0,0,0,0,0,46.53
2017-07-15,42,BREAD/BAKERY,611.405,0,0,0,0,0,46.53
2017-07-15,42,CELEBRATION,16.0,0,0,0,0,0,46.53
2017-07-15,42,CLEANING,1023.0,22,0,0,0,0,46.53
2017-07-15,42,DAIRY,1048.0,25,0,0,0,0,46.53
2017-07-15,42,DELI,224.778,13,0,0,0,0,46.53
2017-07-15,42,EGGS,190.0,0,0,0,0,0,46.53
2017-07-15,42,FROZEN FOODS,221.497,1,0,0,0,0,46.53
2017-07-15,42,GROCERY I,4111.0,56,0,0,0,0,46.53
2017-07-15,42,GROCERY II,32.0,1,0,0,0,0,46.53
2017-07-15,42,HARDWARE,0.0,0,0,0,0,0,46.53
2017-07-15,42,HOME AND KITCHEN I,16.0,3,0,0,0,0,46.53
2017-07-15,42,HOME AND KITCHEN II,20.0,0,0,0,0,0,46.53
2017-07-15,42,HOME APPLIANCES,1.0,0,0,0,0,0,46.53
2017-07-15,42,HOME CARE,331.0,11,0,0,0,0,46.53
2017-07-15,42,LADIESWEAR,23.0,0,0,0,0,0,46.53
2017-07-15,42,LAWN AND GARDEN,48.0,0,0,0,0,0,46.53
2017-07-15,42,LINGERIE,6.0,0,0,0,0,0,46.53
2017-07-15,42,"LIQUOR,WINE,BEER",174.0,7,0,0,0,0,46.53
2017-07-15,42,MAGAZINES,10.0,0,0,0,0,0,46.53
2017-07-15,42,MEATS,316.516,0,0,0,0,0,46.53
2017-07-15,42,PERSONAL CARE,282.0,7,0,0,0,0,46.53
2017-07-15,42,PET SUPPLIES,14.0,0,0,0,0,0,46.53
2017-07-15,42,PLAYERS AND ELECTRONICS,15.0,0,0,0,0,0,46.53
2017-07-15,42,POULTRY,286.789,0,0,0,0,0,46.53
2017-07-15,42,PREPARED FOODS,77.796,0,0,0,0,0,46.53
2017-07-15,42,PRODUCE,2998.266,4,0,0,0,0,46.53
2017-07-15,42,SCHOOL AND OFFICE SUPPLIES,0.0,0,0,0,0,0,46.53
2017-07-15,42,SEAFOOD,19.304,0,0,0,0,0,46.53
2017-07-15,43,AUTOMOTIVE,5.0,0,0,0,0,0,46.53
2017-07-15,43,BABY CARE,1.0,0,0,0,0,0,46.53
2017-07-15,43,BEAUTY,6.0,0,0,0,0,0,46.53
2017-07-15,43,BEVERAGES,5838.0,35,0,0,0,0,46.53
2017-07-15,43,BOOKS,0.0,0,0,0,0,0,46.53
2017-07-15,43,BREAD/BAKERY,547.0,10,0,0,0,0,46.53
2017-07-15,43,CELEBRATION,29.0,0,0,0,0,0,46.53
2017-07-15,43,CLEANING,1219.0,18,0,0,0,0,46.53
2017-07-15,43,DAIRY,651.0,19,0,0,0,0,46.53
2017-07-15,43,DELI,262.562,11,0,0,0,0,46.53
2017-07-15,43,EGGS,122.0,2,0,0,0,0,46.53
2017-07-15,43,FROZEN FOODS,82.005,14,0,0,0,0,46.53
2017-07-15,43,GROCERY I,4697.305,53,0,0,0,0,46.53
2017-07-15,43,GROCERY II,13.0,0,0,0,0,0,46.53
2017-07-15,43,HARDWARE,0.0,0,0,0,0,0,46.53
2017-07-15,43,HOME AND KITCHEN I,32.0,4,0,0,0,0,46.53
2017-07-15,43,HOME AND KITCHEN II,28.0,0,0,0,0,0,46.53
2017-07-15,43,HOME APPLIANCES,0.0,0,0,0,0,0,46.53
2017-07-15,43,HOME CARE,253.0,10,0,0,0,0,46.53
2017-07-15,43,LADIESWEAR,0.0,0,0,0,0,0,46.53
2017-07-15,43,LAWN AND GARDEN,10.0,0,0,0,0,0,46.53
2017-07-15,43,LINGERIE,2.0,0,0,0,0,0,46.53
2017-07-15,43,"LIQUOR,WINE,BEER",101.0,4,0,0,0,0,46.53
2017-07-15,43,MAGAZINES,4.0,0,0,0,0,0,46.53
2017-07-15,43,MEATS,210.138,0,0,0,0,0,46.53
2017-07-15,43,PERSONAL CARE,300.0,6,0,0,0,0,46.53
2017-07-15,43,PET SUPPLIES,4.0,0,0,0,0,0,46.53
2017-07-15,43,PLAYERS AND ELECTRONICS,1.0,0,0,0,0,0,46.53
2017-07-15,43,POULTRY,228.806,0,0,0,0,0,46.53
2017-07-15,43,PREPARED FOODS,126.595,0,0,0,0,0,46.53
2017-07-15,43,PRODUCE,1151.955,15,0,0,0,0,46.53
2017-07-15,43,SCHOOL AND OFFICE SUPPLIES,4.0,0,0,0,0,0,46.53
2017-07-15,43,SEAFOOD,0.0,0,0,0,0,0,46.53
2017-07-15,44,AUTOMOTIVE,30.0,0,0,0,0,0,46.53
2017-07-15,44,BABY CARE,0.0,0,0,0,0,0,46.53
2017-07-15,44,BEAUTY,28.0,1,0,0,0,0,46.53
2017-07-15,44,BEVERAGES,18221.0,56,0,0,0,0,46.53
2017-07-15,44,BOOKS,1.0,0,0,0,0,0,46.53
2017-07-15,44,BREAD/BAKERY,2022.427,0,0,0,0,0,46.53
2017-07-15,44,CELEBRATION,30.0,0,0,0,0,0,46.53
2017-07-15,44,CLEANING,3362.0,28,0,0,0,0,46.53
2017-07-15,44,DAIRY,3186.0,29,0,0,0,0,46.53
2017-07-15,44,DELI,795.233,15,0,0,0,0,46.53
2017-07-15,44,EGGS,823.0,0,0,0,0,0,46.53
2017-07-15,44,FROZEN FOODS,609.648,2,0,0,0,0,46.53
2017-07-15,44,GROCERY I,13516.0,84,0,0,0,0,46.53
2017-07-15,44,GROCERY II,114.0,1,0,0,0,0,46.53
2017-07-15,44,HARDWARE,7.0,0,0,0,0,0,46.53
2017-07-15,44,HOME AND KITCHEN I,115.0,9,0,0,0,0,46.53
2017-07-15,44,HOME AND KITCHEN II,135.0,1,0,0,0,0,46.53
2017-07-15,44,HOME APPLIANCES,0.0,0,0,0,0,0,46.53
2017-07-15,44,HOME CARE,1229.0,17,0,0,0,0,46.53
2017-07-15,44,LADIESWEAR,26.0,0,0,0,0,0,46.53
2017-07-15,44,LAWN AND GARDEN,54.0,0,0,0,0,0,46.53
2017-07-15,44,LINGERIE,1.0,0,0,0,0,0,46.53
2017-07-15,44,"LIQUOR,WINE,BEER",583.0,7,0,0,0,0,46.53
2017-07-15,44,MAGAZINES,32.0,0,0,0,0,0,46.53
2017-07-15,44,MEATS,1135.011,0,0,0,0,0,46.53
2017-07-15,44,PERSONAL CARE,977.0,8,0,0,0,0,46.53
2017-07-15,44,PET SUPPLIES,59.0,0,0,0,0,0,46.53
2017-07-15,44,PLAYERS AND ELECTRONICS,42.0,0,0,0,0,0,46.53
2017-07-15,44,POULTRY,1366.657,0,0,0,0,0,46.53
2017-07-15,44,PREPARED FOODS,311.663,0,0,0,0,0,46.53
2017-07-15,44,PRODUCE,11570.597,5,0,0,0,0,46.53
2017-07-15,44,SCHOOL AND OFFICE SUPPLIES,4.0,0,0,0,0,0,46.53
2017-07-15,44,SEAFOOD,75.607,0,0,0,0,0,46.53
2017-07-15,45,AUTOMOTIVE,30.0,0,0,0,0,0,46.53
2017-07-15,45,BABY CARE,0.0,0,0,0,0,0,46.53
2017-07-15,45,BEAUTY,16.0,1,0,0,0,0,46.53
2017-07-15,45,BEVERAGES,13313.0,54,0,0,0,0,46.53
2017-07-15,45,BOOKS,0.0,0,0,0,0,0,46.53
2017-07-15,45,BREAD/BAKERY,1299.793,0,0,0,0,0,46.53
2017-07-15,45,CELEBRATION,58.0,0,0,0,0,0,46.53
2017-07-15,45,CLEANING,2971.0,28,0,0,0,0,46.53
2017-07-15,45,DAIRY,2610.0,29,0,0,0,0,46.53
2017-07-15,45,DELI,865.769,15,0,0,0,0,46.53
2017-07-15,45,EGGS,511.0,0,0,0,0,0,46.53
2017-07-15,45,FROZEN FOODS,498.051,1,0,0,0,0,46.53
2017-07-15,45,GROCERY I,12520.0,76,0,0,0,0,46.53
2017-07-15,45,GROCERY II,255.0,1,0,0,0,0,46.53
2017-07-15,45,HARDWARE,2.0,0,0,0,0,0,46.53
2017-07-15,45,HOME AND KITCHEN I,82.0,10,0,0,0,0,46.53
2017-07-15,45,HOME AND KITCHEN II,86.0,1,0,0,0,0,46.53
2017-07-15,45,HOME APPLIANCES,0.0,0,0,0,0,0,46.53
2017-07-15,45,HOME CARE,1013.0,16,0,0,0,0,46.53
2017-07-15,45,LADIESWEAR,32.0,0,0,0,0,0,46.53
2017-07-15,45,LAWN AND GARDEN,64.0,0,0,0,0,0,46.53
2017-07-15,45,LINGERIE,10.0,0,0,0,0,0,46.53
2017-07-15,45,"LIQUOR,WINE,BEER",379.0,6,0,0,0,0,46.53
2017-07-15,45,MAGAZINES,29.0,0,0,0,0,0,46.53
2017-07-15,45,MEATS,1266.574,0,0,0,0,0,46.53
2017-07-15,45,PERSONAL CARE,919.0,7,0,0,0,0,46.53
2017-07-15,45,PET SUPPLIES,28.0,0,0,0,0,0,46.53
2017-07-15,45,PLAYERS AND ELECTRONICS,32.0,0,0,0,0,0,46.53
2017-07-15,45,POULTRY,1487.919,0,0,0,0,0,46.53
2017-07-15,45,PREPARED FOODS,310.86,0,0,0,0,0,46.53
2017-07-15,45,PRODUCE,7499.132,5,0,0,0,0,46.53
2017-07-15,45,SCHOOL AND OFFICE SUPPLIES,5.0,0,0,0,0,0,46.53
2017-07-15,45,SEAFOOD,82.99,0,0,0,0,0,46.53
2017-07-15,46,AUTOMOTIVE,27.0,0,0,0,0,0,46.53
2017-07-15,46,BABY CARE,0.0,0,0,0,0,0,46.53
2017-07-15,46,BEAUTY,26.0,1,0,0,0,0,46.53
2017-07-15,46,BEVERAGES,8792.0,50,0,0,0,0,46.53
2017-07-15,46,BOOKS,0.0,0,0,0,0,0,46.53
2017-07-15,46,BREAD/BAKERY,1106.0,0,0,0,0,0,46.53
2017-07-15,46,CELEBRATION,37.0,0,0,0,0,0,46.53
2017-07-15,46,CLEANING,3097.0,23,0,0,0,0,46.53
2017-07-15,46,DAIRY,1939.0,28,0,0,0,0,46.53
2017-07-15,46,DELI,1179.867,15,0,0,0,0,46.53
2017-07-15,46,EGGS,213.0,0,0,0,0,0,46.53
2017-07-15,46,FROZEN FOODS,289.0,1,0,0,0,0,46.53
2017-07-15,46,GROCERY I,12512.0,84,0,0,0,0,46.53
2017-07-15,46,GROCERY II,69.0,1,0,0,0,0,46.53
2017-07-15,46,HARDWARE,4.0,0,0,0,0,0,46.53
2017-07-15,46,HOME AND KITCHEN I,53.0,5,0,0,0,0,46.53
2017-07-15,46,HOME AND KITCHEN II,33.0,0,0,0,0,0,46.53
2017-07-15,46,HOME APPLIANCES,2.0,1,0,0,0,0,46.53
2017-07-15,46,HOME CARE,861.0,15,0,0,0,0,46.53
2017-07-15,46,LADIESWEAR,26.0,0,0,0,0,0,46.53
2017-07-15,46,LAWN AND GARDEN,62.0,0,0,0,0,0,46.53
2017-07-15,46,LINGERIE,11.0,0,0,0,0,0,46.53
2017-07-15,46,"LIQUOR,WINE,BEER",231.0,7,0,0,0,0,46.53
2017-07-15,46,MAGAZINES,13.0,0,0,0,0,0,46.53
2017-07-15,46,MEATS,1118.672,0,0,0,0,0,46.53
2017-07-15,46,PERSONAL CARE,1016.0,6,0,0,0,0,46.53
2017-07-15,46,PET SUPPLIES,37.0,0,0,0,0,0,46.53
2017-07-15,46,PLAYERS AND ELECTRONICS,61.0,0,0,0,0,0,46.53
2017-07-15,46,POULTRY,1007.308,0,0,0,0,0,46.53
2017-07-15,46,PREPARED FOODS,174.744,0,0,0,0,0,46.53
2017-07-15,46,PRODUCE,3509.74,5,0,0,0,0,46.53
2017-07-15,46,SCHOOL AND OFFICE SUPPLIES,10.0,0,0,0,0,0,46.53
2017-07-15,46,SEAFOOD,60.974,0,0,0,0,0,46.53
2017-07-15,47,AUTOMOTIVE,19.0,0,0,0,0,0,46.53
2017-07-15,47,BABY CARE,0.0,0,0,0,0,0,46.53
2017-07-15,47,BEAUTY,24.0,1,0,0,0,0,46.53
2017-07-15,47,BEVERAGES,11468.0,50,0,0,0,0,46.53
2017-07-15,47,BOOKS,0.0,0,0,0,0,0,46.53
2017-07-15,47,BREAD/BAKERY,1210.182,0,0,0,0,0,46.53
2017-07-15,47,CELEBRATION,55.0,0,0,0,0,0,46.53
2017-07-15,47,CLEANING,2670.0,25,0,0,0,0,46.53
2017-07-15,47,DAIRY,2657.0,30,0,0,0,0,46.53
2017-07-15,47,DELI,726.915,15,0,0,0,0,46.53
2017-07-15,47,EGGS,416.0,0,0,0,0,0,46.53
2017-07-15,47,FROZEN FOODS,322.063,1,0,0,0,0,46.53
2017-07-15,47,GROCERY I,12058.0,78,0,0,0,0,46.53
2017-07-15,47,GROCERY II,97.0,1,0,0,0,0,46.53
2017-07-15,47,HARDWARE,1.0,0,0,0,0,0,46.53
2017-07-15,47,HOME AND KITCHEN I,96.0,4,0,0,0,0,46.53
2017-07-15,47,HOME AND KITCHEN II,89.0,1,0,0,0,0,46.53
2017-07-15,47,HOME APPLIANCES,1.0,1,0,0,0,0,46.53
2017-07-15,47,HOME CARE,876.0,15,0,0,0,0,46.53
2017-07-15,47,LADIESWEAR,41.0,0,0,0,0,0,46.53
2017-07-15,47,LAWN AND GARDEN,41.0,0,0,0,0,0,46.53
2017-07-15,47,LINGERIE,3.0,0,0,0,0,0,46.53
2017-07-15,47,"LIQUOR,WINE,BEER",381.0,8,0,0,0,0,46.53
2017-07-15,47,MAGAZINES,21.0,0,0,0,0,0,46.53
2017-07-15,47,MEATS,984.738,0,0,0,0,0,46.53
2017-07-15,47,PERSONAL CARE,953.0,10,0,0,0,0,46.53
2017-07-15,47,PET SUPPLIES,31.0,0,0,0,0,0,46.53
2017-07-15,47,PLAYERS AND ELECTRONICS,35.0,0,0,0,0,0,46.53
2017-07-15,47,POULTRY,1379.598,0,0,0,0,0,46.53
2017-07-15,47,PREPARED FOODS,262.776,0,0,0,0,0,46.53
2017-07-15,47,PRODUCE,6021.735,5,0,0,0,0,46.53
2017-07-15,47,SCHOOL AND OFFICE SUPPLIES,5.0,0,0,0,0,0,46.53
2017-07-15,47,SEAFOOD,53.731,0,0,0,0,0,46.53
2017-07-15,48,AUTOMOTIVE,18.0,0,0,0,0,0,46.53
2017-07-15,48,BABY CARE,0.0,0,0,0,0,0,46.53
2017-07-15,48,BEAUTY,21.0,1,0,0,0,0,46.53
2017-07-15,48,BEVERAGES,6904.0,49,0,0,0,0,46.53
2017-07-15,48,BOOKS,0.0,0,0,0,0,0,46.53
2017-07-15,48,BREAD/BAKERY,886.0,0,0,0,0,0,46.53
2017-07-15,48,CELEBRATION,38.0,0,0,0,0,0,46.53
2017-07-15,48,CLEANING,2542.0,28,0,0,0,0,46.53
2017-07-15,48,DAIRY,1717.0,28,0,0,0,0,46.53
2017-07-15,48,DELI,793.374,15,0,0,0,0,46.53
2017-07-15,48,EGGS,164.0,0,0,0,0,0,46.53
2017-07-15,48,FROZEN FOODS,302.1,1,0,0,0,0,46.53
2017-07-15,48,GROCERY I,9557.0,72,0,0,0,0,46.53
2017-07-15,48,GROCERY II,66.0,1,0,0,0,0,46.53
2017-07-15,48,HARDWARE,0.0,0,0,0,0,0,46.53
2017-07-15,48,HOME AND KITCHEN I,57.0,4,0,0,0,0,46.53
2017-07-15,48,HOME AND KITCHEN II,39.0,1,0,0,0,0,46.53
2017-07-15,48,HOME APPLIANCES,1.0,1,0,0,0,0,46.53
2017-07-15,48,HOME CARE,768.0,14,0,0,0,0,46.53
2017-07-15,48,LADIESWEAR,45.0,0,0,0,0,0,46.53
2017-07-15,48,LAWN AND GARDEN,20.0,0,0,0,0,0,46.53
2017-07-15,48,LINGERIE,4.0,0,0,0,0,0,46.53
2017-07-15,48,"LIQUOR,WINE,BEER",238.0,7,0,0,0,0,46.53
2017-07-15,48,MAGAZINES,4.0,0,0,0,0,0,46.53
2017-07-15,48,MEATS,891.309,0,0,0,0,0,46.53
2017-07-15,48,PERSONAL CARE,851.0,5,0,0,0,0,46.53
2017-07-15,48,PET SUPPLIES,18.0,0,0,0,0,0,46.53
2017-07-15,48,PLAYERS AND ELECTRONICS,18.0,0,0,0,0,0,46.53
2017-07-15,48,POULTRY,1083.675,0,0,0,0,0,46.53
2017-07-15,48,PREPARED FOODS,133.171,0,0,0,0,0,46.53
2017-07-15,48,PRODUCE,2557.838,4,0,0,0,0,46.53
2017-07-15,48,SCHOOL AND OFFICE SUPPLIES,1.0,0,0,0,0,0,46.53
2017-07-15,48,SEAFOOD,24.491,0,0,0,0,0,46.53
2017-07-15,49,AUTOMOTIVE,9.0,0,0,0,0,0,46.53
2017-07-15,49,BABY CARE,0.0,0,0,0,0,0,46.53
2017-07-15,49,BEAUTY,17.0,1,0,0,0,0,46.53
2017-07-15,49,BEVERAGES,8918.0,51,0,0,0,0,46.53
2017-07-15,49,BOOKS,0.0,0,0,0,0,0,46.53
2017-07-15,49,BREAD/BAKERY,1218.927,0,0,0,0,0,46.53
2017-07-15,49,CELEBRATION,36.0,0,0,0,0,0,46.53
2017-07-15,49,CLEANING,2097.0,20,0,0,0,0,46.53
2017-07-15,49,DAIRY,2561.0,30,0,0,0,0,46.53
2017-07-15,49,DELI,602.307,15,0,0,0,0,46.53
2017-07-15,49,EGGS,550.0,0,0,0,0,0,46.53
2017-07-15,49,FROZEN FOODS,538.0,1,0,0,0,0,46.53
2017-07-15,49,GROCERY I,9265.0,80,0,0,0,0,46.53
2017-07-15,49,GROCERY II,51.0,1,0,0,0,0,46.53
2017-07-15,49,HARDWARE,0.0,0,0,0,0,0,46.53
2017-07-15,49,HOME AND KITCHEN I,69.0,8,0,0,0,0,46.53
2017-07-15,49,HOME AND KITCHEN II,27.0,0,0,0,0,0,46.53
2017-07-15,49,HOME APPLIANCES,0.0,0,0,0,0,0,46.53
2017-07-15,49,HOME CARE,601.0,15,0,0,0,0,46.53
2017-07-15,49,LADIESWEAR,19.0,0,0,0,0,0,46.53
2017-07-15,49,LAWN AND GARDEN,49.0,0,0,0,0,0,46.53
2017-07-15,49,LINGERIE,8.0,0,0,0,0,0,46.53
2017-07-15,49,"LIQUOR,WINE,BEER",498.0,6,0,0,0,0,46.53
2017-07-15,49,MAGAZINES,35.0,0,0,0,0,0,46.53
2017-07-15,49,MEATS,931.284,0,0,0,0,0,46.53
2017-07-15,49,PERSONAL CARE,626.0,9,0,0,0,0,46.53
2017-07-15,49,PET SUPPLIES,17.0,0,0,0,0,0,46.53
2017-07-15,49,PLAYERS AND ELECTRONICS,36.0,0,0,0,0,0,46.53
2017-07-15,49,POULTRY,1280.101,0,0,0,0,0,46.53
2017-07-15,49,PREPARED FOODS,286.34302,0,0,0,0,0,46.53
2017-07-15,49,PRODUCE,8090.816,5,0,0,0,0,46.53
2017-07-15,49,SCHOOL AND OFFICE SUPPLIES,0.0,0,0,0,0,0,46.53
2017-07-15,49,SEAFOOD,56.543,0,0,0,0,0,46.53
2017-07-15,50,AUTOMOTIVE,10.0,0,0,0,0,0,46.53
2017-07-15,50,BABY CARE,0.0,0,0,0,0,0,46.53
2017-07-15,50,BEAUTY,22.0,1,0,0,0,0,46.53
2017-07-15,50,BEVERAGES,6326.0,49,0,0,0,0,46.53
2017-07-15,50,BOOKS,0.0,0,0,0,0,0,46.53
2017-07-15,50,BREAD/BAKERY,705.035,0,0,0,0,0,46.53
2017-07-15,50,CELEBRATION,44.0,0,0,0,0,0,46.53
2017-07-15,50,CLEANING,2408.0,24,0,0,0,0,46.53
2017-07-15,50,DAIRY,1440.0,29,0,0,0,0,46.53
2017-07-15,50,DELI,651.324,15,0,0,0,0,46.53
2017-07-15,50,EGGS,122.0,0,0,0,0,0,46.53
2017-07-15,50,FROZEN FOODS,190.24,1,0,0,0,0,46.53
2017-07-15,50,GROCERY I,8056.0,68,0,0,0,0,46.53
2017-07-15,50,GROCERY II,214.0,1,0,0,0,0,46.53
2017-07-15,50,HARDWARE,3.0,0,0,0,0,0,46.53
2017-07-15,50,HOME AND KITCHEN I,48.0,8,0,0,0,0,46.53
2017-07-15,50,HOME AND KITCHEN II,68.0,1,0,0,0,0,46.53
2017-07-15,50,HOME APPLIANCES,0.0,0,0,0,0,0,46.53
2017-07-15,50,HOME CARE,786.0,14,0,0,0,0,46.53
2017-07-15,50,LADIESWEAR,37.0,0,0,0,0,0,46.53
2017-07-15,50,LAWN AND GARDEN,16.0,0,0,0,0,0,46.53
2017-07-15,50,LINGERIE,5.0,0,0,0,0,0,46.53
2017-07-15,50,"LIQUOR,WINE,BEER",210.0,5,0,0,0,0,46.53
2017-07-15,50,MAGAZINES,12.0,0,0,0,0,0,46.53
2017-07-15,50,MEATS,548.274,0,0,0,0,0,46.53
2017-07-15,50,PERSONAL CARE,787.0,4,0,0,0,0,46.53
2017-07-15,50,PET SUPPLIES,13.0,0,0,0,0,0,46.53
2017-07-15,50,PLAYERS AND ELECTRONICS,36.0,0,0,0,0,0,46.53
2017-07-15,50,POULTRY,487.065,0,0,0,0,0,46.53
2017-07-15,50,PREPARED FOODS,88.616,0,0,0,0,0,46.53
2017-07-15,50,PRODUCE,2606.96,5,0,0,0,0,46.53
2017-07-15,50,SCHOOL AND OFFICE SUPPLIES,3.0,0,0,0,0,0,46.53
2017-07-15,50,SEAFOOD,21.3,0,0,0,0,0,46.53
2017-07-15,51,AUTOMOTIVE,9.0,0,0,0,0,0,46.53
2017-07-15,51,BABY CARE,0.0,0,0,0,0,0,46.53
2017-07-15,51,BEAUTY,4.0,0,0,0,0,0,46.53
2017-07-15,51,BEVERAGES,5440.0,38,0,0,0,0,46.53
2017-07-15,51,BOOKS,0.0,0,0,0,0,0,46.53
2017-07-15,51,BREAD/BAKERY,1042.991,0,0,0,0,0,46.53
2017-07-15,51,CELEBRATION,14.0,0,0,0,0,0,46.53
2017-07-15,51,CLEANING,1651.0,24,0,0,0,0,46.53
2017-07-15,51,DAIRY,1802.0,28,0,0,0,0,46.53
2017-07-15,51,DELI,278.004,11,0,0,0,0,46.53
2017-07-15,51,EGGS,373.0,0,0,0,0,0,46.53
2017-07-15,51,FROZEN FOODS,379.851,1,0,0,0,0,46.53
2017-07-15,51,GROCERY I,5973.0,64,0,0,0,0,46.53
2017-07-15,51,GROCERY II,38.0,1,0,0,0,0,46.53
2017-07-15,51,HARDWARE,1.0,0,0,0,0,0,46.53
2017-07-15,51,HOME AND KITCHEN I,26.0,4,0,0,0,0,46.53
2017-07-15,51,HOME AND KITCHEN II,32.0,1,0,0,0,0,46.53
2017-07-15,51,HOME APPLIANCES,2.0,1,0,0,0,0,46.53
2017-07-15,51,HOME CARE,433.0,13,0,0,0,0,46.53
2017-07-15,51,LADIESWEAR,3.0,0,0,0,0,0,46.53
2017-07-15,51,LAWN AND GARDEN,69.0,0,0,0,0,0,46.53
2017-07-15,51,LINGERIE,7.0,0,0,0,0,0,46.53
2017-07-15,51,"LIQUOR,WINE,BEER",242.0,3,0,0,0,0,46.53
2017-07-15,51,MAGAZINES,19.0,0,0,0,0,0,46.53
2017-07-15,51,MEATS,629.015,0,0,0,0,0,46.53
2017-07-15,51,PERSONAL CARE,327.0,4,0,0,0,0,46.53
2017-07-15,51,PET SUPPLIES,40.0,0,0,0,0,0,46.53
2017-07-15,51,PLAYERS AND ELECTRONICS,19.0,0,0,0,0,0,46.53
2017-07-15,51,POULTRY,686.96,0,0,0,0,0,46.53
2017-07-15,51,PREPARED FOODS,145.442,0,0,0,0,0,46.53
2017-07-15,51,PRODUCE,5615.112,5,0,0,0,0,46.53
2017-07-15,51,SCHOOL AND OFFICE SUPPLIES,1.0,0,0,0,0,0,46.53
2017-07-15,51,SEAFOOD,51.789,0,0,0,0,0,46.53
2017-07-15,52,AUTOMOTIVE,10.0,0,0,0,0,0,46.53
2017-07-15,52,BABY CARE,0.0,0,0,0,0,0,46.53
2017-07-15,52,BEAUTY,9.0,1,0,0,0,0,46.53
2017-07-15,52,BEVERAGES,5471.0,42,0,0,0,0,46.53
2017-07-15,52,BOOKS,0.0,0,0,0,0,0,46.53
2017-07-15,52,BREAD/BAKERY,954.185,0,0,0,0,0,46.53
2017-07-15,52,CELEBRATION,23.0,0,0,0,0,0,46.53
2017-07-15,52,CLEANING,2129.0,28,0,0,0,0,46.53
2017-07-15,52,DAIRY,1287.0,27,0,0,0,0,46.53
2017-07-15,52,DELI,499.48,15,0,0,0,0,46.53
2017-07-15,52,EGGS,245.0,0,0,0,0,0,46.53
2017-07-15,52,FROZEN FOODS,408.183,1,0,0,0,0,46.53
